year,article_title,issue,journal_page,archive_image_url,archive_image_page,section,source_contents_page,needs_review
1997,"Старые микросхемы еще послужат. Дверной звонок. Стабилизатор напряжения. Простейшие реле времени для фотопечати. Охранная сигнализация, ЮПрокопцевя лень: ть",8,35,https://archive.radio.ru/web/img/1997/b.1997-08.035.jpg,35,РАДИОПРИЕМ,b.1997-12.065,
1997,"Устройство управления ГКЧ. В. Жук нь, б Простой широкополосный генератор",8,36,https://archive.radio.ru/web/img/1997/b.1997-08.036.jpg,36,ИЗМЕРЕНИЯ,b.1997-12.065,
1997,Счетчик времени записи из часов. А,8,37,https://archive.radio.ru/web/img/1997/b.1997-08.037.jpg,37,РАДИОПРИЕМ,b.1997-12.065,
1997,Мини-таймер. О. Долгов. ee cee ee cee,8,38,https://archive.radio.ru/web/img/1997/b.1997-08.038.jpg,38,РАДИОПРИЕМ,b.1997-12.065,
1997,Микроэмулятор МЕМ-31/1. А,9,27,https://archive.radio.ru/web/img/1997/b.1997-09.027.jpg,27,РАДИОПРИЕМ,b.1997-12.065,
1997,"Базилевский К. ""Покупая, проверяй!” Panuo",9,96,https://archive.radio.ru/web/img/1997/b.1997-09.096.jpg,96,РАДИОЛЮБИТЕЛЮ-КОНСТРУКТОРУ,b.1997-12.066,
1997,"Поляков В. Автодинный синхронный приемник. Радио, 1994, № 3, с",10,13,https://archive.radio.ru/web/img/1997/b.1997-10.013.jpg,13,ЗВУКОТЕХНИКА,b.1997-12.064,
1997,Первое дело техника безопасности,10,39,https://archive.radio.ru/web/img/1997/b.1997-10.039.jpg,39,РАДИОПРИЕМ,b.1997-12.065,
1997,Пайка депо тонкое ee eee ee ee,10,40,https://archive.radio.ru/web/img/1997/b.1997-10.040.jpg,40,РАДИОПРИЕМ,b.1997-12.065,ocr_filler
1997,Варианты блока питания “люстры Чижевского”. В. Утин,10,42,https://archive.radio.ru/web/img/1997/b.1997-10.042.jpg,42,РАДИОПРИЕМ,b.1997-12.065,
1997,"Эмулятор микросхем ПЗУ/ОЗУ АЕО20. Г. Выдолоб, В. Кудряшов, В",11,30,https://archive.radio.ru/web/img/1997/b.1997-11.030.jpg,30,РАДИОПРИЕМ,b.1997-12.065,
1997,что такое индуктивное сопротивление,11,38,https://archive.radio.ru/web/img/1997/b.1997-11.038.jpg,38,РАДИОПРИЕМ,b.1997-12.065,
1997,Автомат световых эффектов. А,11,42,https://archive.radio.ru/web/img/1997/b.1997-11.042.jpg,42,РАДИОПРИЕМ,b.1997-12.065,
1997,Переключатель трех гирпянд. А. Шитов,11,43,https://archive.radio.ru/web/img/1997/b.1997-11.043.jpg,43,РАДИОПРИЕМ,b.1997-12.065,
1997,"Если компьютер и принтер “не понимают"" друг друга. Библиотека функций поддержки “мыши”. А",12,18,https://archive.radio.ru/web/img/1997/b.1997-12.018.jpg,18,РАДИОПРИЕМ,b.1997-12.065,
1997,Детекторный приемник и ОПЫТЫ с HUM,12,30,https://archive.radio.ru/web/img/1997/b.1997-12.030.jpg,30,РАДИОПРИЕМ,b.1997-12.065,
1997,“происки” электрического тока eee eee ete ee ee,12,32,https://archive.radio.ru/web/img/1997/b.1997-12.032.jpg,32,РАДИОПРИЕМ,b.1997-12.065,ocr_filler
1998,(ENGST ST eM) асе ее а а еее + КО Электронный стабилизатор вместо PP-302. В. Гусев 10 Электронный “сторож” для мотоцикла. М. Чуруксаев,1,1,https://archive.radio.ru/web/img/1998/b.1998-01.001.jpg,1,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1998-12.070,
1998,1.5. Электромагнитная индукция „еее wee cee eee ee «8 1.6. Реактивное сопротивление ee cece ence cece 9 1.8. Резонансные явления. Колебательный контур -- -- 1Ю 2.1. Электромагнитные волны. Как все,1,1,https://archive.radio.ru/web/img/1998/b.1998-01.001.jpg,1,РАДИО НАЧИНАЮЩИМ,b.1998-12.069,ocr_filler
1998,Беспроводная связь: что выбрать? Е. Белянко,1,1,https://archive.radio.ru/web/img/1998/b.1998-01.001.jpg,1,ВЫСТАВКИ,b.1998-12.071,
1998,Возможности стабилитрона cee eee сине eee sees WO Некоторые возможности полевого транзистора,1,1,https://archive.radio.ru/web/img/1998/b.1998-01.001.jpg,1,РАДИО НАЧИНАЮЩИМ,b.1998-12.069,ocr_filler
1998,2.3. Как получить электромагнитные волны,1,2,https://archive.radio.ru/web/img/1998/b.1998-01.002.jpg,2,РАДИО НАЧИНАЮЩИМ,b.1998-12.069,
1998,Автоматический переключатель телевизионных входов. [oui TEL) о и,1,2,https://archive.radio.ru/web/img/1998/b.1998-01.002.jpg,2,ВИДЕОТЕХНИКА,b.1998-12.067,
1998,Герасимов Н. Двухдиапазонный УКВ-стерео. Радио. Пе о Aste tie viet ove ро Брызгалин А. Прием ЧМ радиовещания с различными ыы стереодекодирования. Радио. 1996. №,1,2,https://archive.radio.ru/web/img/1998/b.1998-01.002.jpg,2,РАДИОПРИЕМ,b.1998-12.068,
1998,Теория: понемногу обо всем. В. Поляков Ио Электростатйкаь Е. бе ое В к-т,1,2,https://archive.radio.ru/web/img/1998/b.1998-01.002.jpg,2,РАДИО НАЧИНАЮЩИМ,b.1998-12.068,
1998,Правда и “сказки” о высококачественном звуковоспроизведении. Н. Сухов „ еее о reece eed,1,3,https://archive.radio.ru/web/img/1998/b.1998-01.003.jpg,3,ЗВУКОТЕХНИКА,b.1998-12.067,
1998,Приставка к телевизору для приема спутниковой программы. Н. Бедак р о о И ics «a,1,3,https://archive.radio.ru/web/img/1998/b.1998-01.003.jpg,3,СПУТНИКОВОЕ ТЕЛЕВИДЕНИЕ,b.1998-12.067,
1998,Прибор для настройки аппаратуры НТВ. И. Нечаев 3 о Малогабаритный индикатор наведения спутниковой антенны. И. Ночаев cc ccc eee e eee nee ee,1,4,https://archive.radio.ru/web/img/1998/b.1998-01.004.jpg,4,СПУТНИКОВОЕ ТЕЛЕВИДЕНИЕ,b.1998-12.067,ocr_filler
1998,"НОВЫЕ ТЕХНОЛОГИИ ШПС: эволюция или революция? А. Резников и др. , 3 Машиночитаемые карточки. В. Нейман -.ечьннь",1,5,https://archive.radio.ru/web/img/1998/b.1998-01.005.jpg,5,ВЫСТАВКИ,b.1998-12.071,
1998,Автоматические регуляторы уровня звуковых сигналов. 9 Кузнецов с,1,6,https://archive.radio.ru/web/img/1998/b.1998-01.006.jpg,6,ЗВУКОТЕХНИКА,b.1998-12.067,
1998,"ЗЛСЗЗЛА. 3NC331AM, КИПДПА-М. КИПД!",1,6,https://archive.radio.ru/web/img/1998/b.1998-01.006.jpg,6,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.071,
1998,Лампы или транзисторы? Лампы! В. Костин - ф,1,6,https://archive.radio.ru/web/img/1998/b.1998-01.006.jpg,6,ЗВУКОТЕХНИКА,b.1998-12.067,
1998,"Организация доступа х сетям операторов спутниковой СВЯЗИ СО Ларющкине 2-е. woe RICO. Спут ники непосредственного телевизионного вещания ""Галс-Р",1,6,https://archive.radio.ru/web/img/1998/b.1998-01.006.jpg,6,КАБЕЛЬНОЕ ТЕЛЕВИДЕНИЕ,b.1998-12.071,
1998,"Универсальный программатор Uniprog. А. Жаров Урвкидоктора Веба a1: oes «eine «10% еее еее, Особенности схемотехники",1,6,https://archive.radio.ru/web/img/1998/b.1998-01.006.jpg,6,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1998-12.068,
1998,Л. Александрова еее еее ее в ве че еь 10 Микросхемы серим КР142ЕН,1,7,https://archive.radio.ru/web/img/1998/b.1998-01.007.jpg,7,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.071,
1998,Новые европейские спутники. В. Богач 2 ee ee eee,1,8,https://archive.radio.ru/web/img/1998/b.1998-01.008.jpg,8,СПУТНИКОВОЕ ТЕЛЕВИДЕНИЕ,b.1998-12.067,ocr_filler
1998,"Телевизоры с цифровыми обработкой и управлением, Способы регулировки и ремонг. Ю. Петропавловский",1,8,https://archive.radio.ru/web/img/1998/b.1998-01.008.jpg,8,ВИДЕОТЕХНИКА,b.1998-12.067,
1998,"Импортные головки в отечественных магнитофонах. АСунорО в, ее",1,9,https://archive.radio.ru/web/img/1998/b.1998-01.009.jpg,9,ЗВУКОТЕХНИКА,b.1998-12.067,
1998,Валио. 1993. Мо 9Са 3637 ее neu,1,10,https://archive.radio.ru/web/img/1998/b.1998-01.010.jpg,10,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1998-12.070,
1998,Разветвители сигнала спутникового телевидения. И Нечаев ное бе Sols sisishsisiie Nelseiic sites езв НЙ,1,15,https://archive.radio.ru/web/img/1998/b.1998-01.015.jpg,15,СПУТНИКОВОЕ ТЕЛЕВИДЕНИЕ,b.1998-12.067,
1998,Подключение мапогабаритных выносных,1,20,https://archive.radio.ru/web/img/1998/b.1998-01.020.jpg,20,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.070,
1998,Однопереходные транзисторы серии КТ,1,33,https://archive.radio.ru/web/img/1998/b.1998-01.033.jpg,33,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1998-12.070,
1998,Электронная “кость”. В. Банников ао анны 3 Индикатор перегорания предохранителя. Ю,1,36,https://archive.radio.ru/web/img/1998/b.1998-01.036.jpg,36,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,пПришепка?для Шнура? aie. се оо ое ев,1,38,https://archive.radio.ru/web/img/1998/b.1998-01.038.jpg,38,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Защита двигателя мясорубки. В. Жгулев ee eee eee,1,40,https://archive.radio.ru/web/img/1998/b.1998-01.040.jpg,40,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,ocr_filler
1998,Две функции в одном регуляторе. В. Жгулев,1,54,https://archive.radio.ru/web/img/1998/b.1998-01.054.jpg,54,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,TEAR ONEKIPOMALHEVUGNE ие о еее,1,55,https://archive.radio.ru/web/img/1998/b.1998-01.055.jpg,55,РАДИО НАЧИНАЮЩИМ,b.1998-12.069,latin_noise
1998,Путь в эфир Получаем наблюдательский позывной Антенны диапазона,1,60,https://archive.radio.ru/web/img/1998/b.1998-01.060.jpg,60,РАДИО НАЧИНАЮЩИМ,b.1998-12.068,
1998,Автомат периодического зключения и выключения Нагрузки ЮО ЗПРокопцев“. ее оао делась,1,86,https://archive.radio.ru/web/img/1998/b.1998-01.086.jpg,86,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,"Экономичный термостабилизатор. В. Величков - 8 48 2 Светорегулятор со ступенчатым регулированием BB OHHUKOB) А А, Зла сень",1,92,https://archive.radio.ru/web/img/1998/b.1998-01.092.jpg,92,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,КИПД18А-М. КИПД18Б-М. КИПД19А-М,1,96,https://archive.radio.ru/web/img/1998/b.1998-01.096.jpg,96,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.071,
1998,Тиристорные переключатели серий КР1125КП2 и КР,1,125,https://archive.radio.ru/web/img/1998/b.1998-01.125.jpg,125,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1998-12.070,
1998,=Сигнал,2,1,https://archive.radio.ru/web/img/1998/b.1998-02.001.jpg,1,ВИДЕОТЕХНИКА,b.1998-12.067,
1998,Стандарты MPEG (SR),2,1,https://archive.radio.ru/web/img/1998/b.1998-02.001.jpg,1,ВИДЕОТЕХНИКА,b.1998-12.067,
1998,Высокоомный вольтметр постоянного тока „занос ed Усилитель к NETEKTOPHOMY приемнику -„ еее cece ee A Микрофонный усилитель еее cee ec cee cece eee e A Усилитель приемника беспроводной связи 2.2.6,2,2,https://archive.radio.ru/web/img/1998/b.1998-02.002.jpg,2,РАДИО НАЧИНАЮЩИМ,b.1998-12.069,ocr_filler
1998,УЗЧ с телеграфным фильтром 2 eee ee ewe ec eee ee. КВ регенератор. Ю. Прокопцев - - 000-ccccsevee Портативная радиостанция на 28MM eee cece cee,2,2,https://archive.radio.ru/web/img/1998/b.1998-02.002.jpg,2,РАДИО НАЧИНАЮЩИМ,b.1998-12.068,ocr_filler
1998,Устройство удержания телефонной линии. Д. Абутков 10 Источник питания АОНа. П. Сироткин 02,2,2,https://archive.radio.ru/web/img/1998/b.1998-02.002.jpg,2,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1998-12.070,
1998,Часы на светодиодных индикаторах КЛЦ,2,2,https://archive.radio.ru/web/img/1998/b.1998-02.002.jpg,2,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,"Шитов А. Варианг отпугивателя грызунов. Радио SOV ANC eSONS9) 2-е а лье оао. 6 Сергеенко С. Автомат управления стиральной машиной активаторного типа. Радио, 1997, № 6, с. 37",2,2,https://archive.radio.ru/web/img/1998/b.1998-02.002.jpg,2,ЭЛЕКТРОНИКА 8 6,b.1998-12.070,
1998,"Корзинин М. Схемотехника усилителей мощности звуковой частоты высокой верности. Радио, 1996, № 1, с. 22",2,4,https://archive.radio.ru/web/img/1998/b.1998-02.004.jpg,4,ЗВУКОТЕХНИКА,b.1998-12.068,
1998,"Бирюков С. Простой цифровой термометр. Радио, 19970. №1. СОА зе. ен еее wee cine",2,5,https://archive.radio.ru/web/img/1998/b.1998-02.005.jpg,5,ЭЛЕКТРОНИКА 8 6,b.1998-12.070,ocr_filler
1998,"Регенерация ""часовых"" гальванических элементов. ИУНена ев”",2,5,https://archive.radio.ru/web/img/1998/b.1998-02.005.jpg,5,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.070,
1998,=Серебряная” вода своими руками. В. Жгулев,2,6,https://archive.radio.ru/web/img/1998/b.1998-02.006.jpg,6,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Ктобыстрее? рее. ее аа. тать,2,7,https://archive.radio.ru/web/img/1998/b.1998-02.007.jpg,7,РАДИО НАЧИНАЮЩИМ,b.1998-12.069,
1998,Симметричные динисторы в источниках питания. ©: Алексеев. као а ее еее Стабилизированный блох питания. А. Погорельский a Лабораторный блок nnranna 0,2,8,https://archive.radio.ru/web/img/1998/b.1998-02.008.jpg,8,ЭЛЕКТРОНИКА 8 6,b.1998-12.070,
1998,Синтезатор частоты КФ1015ПЛ,2,8,https://archive.radio.ru/web/img/1998/b.1998-02.008.jpg,8,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1998-12.070,
1998,"Видеотехника формата VHS. Ю. Пехропавловский Скрытые дефекты видеомагмитофонов и их устранение Технологические недостатки массовых видеомагнитофонов, PERV CT DAR CUM, реке sje еее ее Пет ее",2,10,https://archive.radio.ru/web/img/1998/b.1998-02.010.jpg,10,ВИДЕОТЕХНИКА,b.1998-12.067,
1998,О принципах работы шумоподавителей. С. Агеев,2,15,https://archive.radio.ru/web/img/1998/b.1998-02.015.jpg,15,ЗВУКОТЕХНИКА,b.1998-12.067,
1998,"Акустическая система “VERNA 50-01"". А. Демьянов 9 Головки громкоговорителей для бытовой радиоаппаратуры (3fAW-32P, Р90х50Ш5-03. ЗГДШ-18. З5ДШ-27",2,16,https://archive.radio.ru/web/img/1998/b.1998-02.016.jpg,16,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.071,
1998,блаков питания к Cons,2,20,https://archive.radio.ru/web/img/1998/b.1998-02.020.jpg,20,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.070,
1998,А. ПРУНЗВ 1-е ее: Aae i= oleic Компьютер с комфортом. А. Ломов eee ee eee,2,22,https://archive.radio.ru/web/img/1998/b.1998-02.022.jpg,22,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1998-12.068,ocr_filler
1998,Контроль исправности цепей питания “Dendy”. С. Рюмик Защитите ваши данные. А. Ломов ee cee,2,22,https://archive.radio.ru/web/img/1998/b.1998-02.022.jpg,22,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1998-12.068,
1998,"Шитов А. Переключатель трех гирлянд. Радио, 1997, Долгов О. “Светоиндикаторный” пробник для проверки транзисторов. Радио. 1997, № 3. с. 36 eee cece eee cece",2,22,https://archive.radio.ru/web/img/1998/b.1998-02.022.jpg,22,РАДИО НАЧИНАЮЩИМ,b.1998-12.069,ocr_filler
1998,"Доработка электрофона “Вега-119 стерео"". А",2,23,https://archive.radio.ru/web/img/1998/b.1998-02.023.jpg,23,ЗВУКОТЕХНИКА,b.1998-12.067,
1998,Радиомикрофон. А. Бовкун еее ааа,2,24,https://archive.radio.ru/web/img/1998/b.1998-02.024.jpg,24,ЗВУКОТЕХНИКА,b.1998-12.067,
1998,О ремонте УМЗЧ на ИМС. А. Прозоров,2,25,https://archive.radio.ru/web/img/1998/b.1998-02.025.jpg,25,ЗВУКОТЕХНИКА,b.1998-12.067,
1998,Экономичный “электронный кот”. И. Танасийчук,2,40,https://archive.radio.ru/web/img/1998/b.1998-02.040.jpg,40,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,`Антисон” для телезрителя. Ю. Прокопцев „ - : .-- 2 Цифровой регулятор мощности паяльника. П,2,53,https://archive.radio.ru/web/img/1998/b.1998-02.053.jpg,53,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Особенности радиоканала современного телевизора. ОИ Вов ono pbc осо dg on бобы о боов,2,56,https://archive.radio.ru/web/img/1998/b.1998-02.056.jpg,56,ВИДЕОТЕХНИКА,b.1998-12.067,
1998,Способ “реанимации” AAC. Ж. Есеркенов,2,61,https://archive.radio.ru/web/img/1998/b.1998-02.061.jpg,61,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,"Ультразвуковая ""кошка"" (ЗР) зоо eee eceree ee",2,63,https://archive.radio.ru/web/img/1998/b.1998-02.063.jpg,63,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,ocr_filler
1998,Доработка АОН на,2,80,https://archive.radio.ru/web/img/1998/b.1998-02.080.jpg,80,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1998-12.070,
1998,"Фрунзе А. О повышении качества звучания АС. Радио, 19922. с. 25",2,95,https://archive.radio.ru/web/img/1998/b.1998-02.095.jpg,95,ЗВУКОТЕХНИКА,b.1998-12.068,
1998,ROMMONITOR с самозапуском. Э. Шу нь: Отладочный модуль для KP1816BE,3,5,https://archive.radio.ru/web/img/1998/b.1998-03.005.jpg,5,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1998-12.068,
1998,"Конфликт на орбите. В. Александров, Л",3,5,https://archive.radio.ru/web/img/1998/b.1998-03.005.jpg,5,КАБЕЛЬНОЕ ТЕЛЕВИДЕНИЕ,b.1998-12.071,
1998,120-вольтный блок питания в сети 220 В. В. Чудиов .6 Автоматическое отключение аккйлуляторной,3,6,https://archive.radio.ru/web/img/1998/b.1998-03.006.jpg,6,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.070,
1998,Индикатор настройки приставка к радиоприемнику. LOM TIDOKOMMUOB не ое ее etn ccc tenis ec а,3,6,https://archive.radio.ru/web/img/1998/b.1998-03.006.jpg,6,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Реле указателя поворотов на базе коммутатора нагрузки. Изчерноплений о: т еб Усовершенствование автосторожа. В,3,6,https://archive.radio.ru/web/img/1998/b.1998-03.006.jpg,6,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1998-12.070,
1998,"КИПД2ЗА-К, КИПД2ЗА1-К, КИПД2ЗА2-К",3,7,https://archive.radio.ru/web/img/1998/b.1998-03.007.jpg,7,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.071,
1998,Полуавтомат защиты радиоаппаратуры от “перепадов” напряжения сети. А. Зеленин еее ee eee. Регулируемый источник питания с сигнализацией перегрузки (,3,8,https://archive.radio.ru/web/img/1998/b.1998-03.008.jpg,8,ЭЛЕКТРОНИКА 8 6,b.1998-12.070,ocr_filler
1998,"Симисторный регулятор мощности с низким уровнем MOMOX А KYSMGUOBs 2 еее, осо еее ericew ss",3,8,https://archive.radio.ru/web/img/1998/b.1998-03.008.jpg,8,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.070,
1998,"электродвигателей. Радио. 1996. № 6, с. .--.есьеь A",3,9,https://archive.radio.ru/web/img/1998/b.1998-03.009.jpg,9,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Система шумопонижения dbx прошлое и настоящее. (OST CEN ПЕ ее ее,3,13,https://archive.radio.ru/web/img/1998/b.1998-03.013.jpg,13,ЗВУКОТЕХНИКА,b.1998-12.067,
1998,Ферритовые магнитные головки для звукозаписи и особенности их применения. В. Сачковский ель,3,16,https://archive.radio.ru/web/img/1998/b.1998-03.016.jpg,16,ЗВУКОТЕХНИКА,b.1998-12.067,
1998,Стандари МРТ,3,27,https://archive.radio.ru/web/img/1998/b.1998-03.027.jpg,27,ВЫСТАВКИ,b.1998-12.071,
1998,"1ГДЩ-14. Р100Ш6-05, 5ГДШ-3. STALU-9",3,28,https://archive.radio.ru/web/img/1998/b.1998-03.028.jpg,28,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.071,latin_noise
1998,"Музыкальные синтезаторы серии УМС. В. Дриневский, Г Сироткина та. ее oie еее а а РО Двукристальные светоизлучающие диоды",3,33,https://archive.radio.ru/web/img/1998/b.1998-03.033.jpg,33,ИСТОЧНИКИ ПИТАНИЯ,b.1998-12.071,
1998,Простой электроакупунктурный стимулятор. В. Бородай я Вместо обычного будильника музыкальный Автомат- переключатель светодиодов. Е. Зубков,3,37,https://archive.radio.ru/web/img/1998/b.1998-03.037.jpg,37,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Омметр с линейной шкалой. Н. Серебров,3,38,https://archive.radio.ru/web/img/1998/b.1998-03.038.jpg,38,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Таймер для периодического включения нагрузки. ИЗАЛЭКСОНАРОВ».} 2-Е еее mec ЭГ,3,38,https://archive.radio.ru/web/img/1998/b.1998-03.038.jpg,38,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Управление реле при пониженном напряжении HO SII DOKOTSIGE и зе ес есь,3,39,https://archive.radio.ru/web/img/1998/b.1998-03.039.jpg,39,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Автомат управления освещением. С. Бирюков,3,44,https://archive.radio.ru/web/img/1998/b.1998-03.044.jpg,44,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Зарядное устройство для электробритвы. А,3,45,https://archive.radio.ru/web/img/1998/b.1998-03.045.jpg,45,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Сохранение данных в памяти радиостанций. Д. Шарле,3,68,https://archive.radio.ru/web/img/1998/b.1998-03.068.jpg,68,КАБЕЛЬНОЕ ТЕЛЕВИДЕНИЕ,b.1998-12.071,
1998,"Позвони мне, позвони! (заметки с 3-Й выставки ""Мобильные системы-98""). Д. Макаров 2.60000 cece Есть ли а России усилители для ХХ! века? А. Соколов 10-я международная выставка",3,98,https://archive.radio.ru/web/img/1998/b.1998-03.098.jpg,98,ВЫСТАВКИ,b.1998-12.067,ocr_filler
1998,"Пузырьков С. Малогабаритный частотомер, Радио. Бирюков С. Измеритель RCL, Радио. 1996, № 3. с. 38",4,1,https://archive.radio.ru/web/img/1998/b.1998-04.001.jpg,1,ИЗМЕРЕНИЯ,b.1998-12.068,
1998,Все ли аэроибснизаторы можно называть “люстрой ЧИЖевСКО О ее ее,4,2,https://archive.radio.ru/web/img/1998/b.1998-04.002.jpg,2,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Нечаев И. Блок питания зарядное устройство. Радыо. 1996. № 11.с. 41,4,2,https://archive.radio.ru/web/img/1998/b.1998-04.002.jpg,2,ЭЛЕКТРОНИКА 8 6,b.1998-12.070,
1998,"Ответы на вопросы по статье Банникова В. <“Мелодичный звонок в телефонном аппарате” (Радио, 1997, № 5. С. 41",4,2,https://archive.radio.ru/web/img/1998/b.1998-04.002.jpg,2,СПРАВОЧНЫЕ МАТЕРИАЛЫ,b.1998-12.070,
1998,Блок питания зарубежных телевизоров. В. Киселевич Особенности работы модуля питамия МП,4,3,https://archive.radio.ru/web/img/1998/b.1998-04.003.jpg,3,ВИДЕОТЕХНИКА,b.1998-12.067,
1998,"Операционные усилители. Предварительные усилители, регуляторы громкости и тембра, усилители индикации",4,3,https://archive.radio.ru/web/img/1998/b.1998-04.003.jpg,3,НА КНИЖНОЙ ПОЛКЕ,b.1998-12.071,
1998,Автомат для сушки обуви. Ю. Прокопцев !’ 3 Регулятор электропривода. В. Жгулев лье,4,4,https://archive.radio.ru/web/img/1998/b.1998-04.004.jpg,4,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,“Замедлитель” включения лампы накаливания. Стабилизаторы температуры в бытовых устройствах. FOS АНДревеи) ‚еее ее ее ое. o's ae ee 6 sala + ео cme,4,5,https://archive.radio.ru/web/img/1998/b.1998-04.005.jpg,5,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,"В. Сорхущенков ч.5 ое, еже. ое еее -Дискета” с интерфейсом IDE. М. Долгий .„ ee Модульное программирование систем управления на MCS",4,6,https://archive.radio.ru/web/img/1998/b.1998-04.006.jpg,6,МИКРОПРОЦЕССОРНАЯ ТЕХНИКА,b.1998-12.068,
1998,"Ответы на вопросы по статьям, опубликованным в журнале в прошлые годы МицкевичЕ., Карпинович И. Блок питания YKY, Радио. 1987, №2, с. 44",4,6,https://archive.radio.ru/web/img/1998/b.1998-04.006.jpg,6,ЭЛЕКТРОНИКА 8 6,b.1998-12.070,
1998,Кодовый замох. Р. Трунин еее,4,7,https://archive.radio.ru/web/img/1998/b.1998-04.007.jpg,7,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Новогодние гирлянды Программируемый автомат световых эффектов. ДО Нанкратьвв: scleie:«:o1cissmisinin tsi sicasie о а ereksie isles seinem,4,8,https://archive.radio.ru/web/img/1998/b.1998-04.008.jpg,8,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,"Радио, 1997. № 4.с.9.10 cc eee ence ec eesssccne d",4,8,https://archive.radio.ru/web/img/1998/b.1998-04.008.jpg,8,ВИДЕОТЕХНИКА,b.1998-12.067,latin_noise;ocr_filler
1998,Расширение возможностей радиостанции,4,8,https://archive.radio.ru/web/img/1998/b.1998-04.008.jpg,8,НА КНИЖНОЙ ПОЛКЕ,b.1998-12.071,
1998,"Нечаев И. Автомат защиты сетевой аппаратуры от ""скачков"" напряжения. Pano, 1996. № 10. с. 48",4,9,https://archive.radio.ru/web/img/1998/b.1998-04.009.jpg,9,ЭЛЕКТРОНИКА 8 6,b.1998-12.070,
1998,"Ответы на вопросы по статьям, опубликованным в журнале в прошлые соды Агафонов В. Упрощенный расчет эквивалента лямбда-диода. Радио. 1997. № В, с",4,9,https://archive.radio.ru/web/img/1998/b.1998-04.009.jpg,9,РАДИОЛЮБИТЕЛЮ-КОНСТРУКТОРУ,b.1998-12.070,
1998,"Автоматический тир из ""Оепбу”-пистолета. С. Рюмик",4,42,https://archive.radio.ru/web/img/1998/b.1998-04.042.jpg,42,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Полезные советы Заклепка из стержня авторучки --.-зъозезеоовьностоее,4,45,https://archive.radio.ru/web/img/1998/b.1998-04.045.jpg,45,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Ограничитель для дрели еее,4,49,https://archive.radio.ru/web/img/1998/b.1998-04.049.jpg,49,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
1998,Промышленный приемник слуховой аппарат. Программируемый управляющий автомат. П. Редькин 4 os -Симисторный термостабилизатор. С. Бирюков,4,50,https://archive.radio.ru/web/img/1998/b.1998-04.050.jpg,50,ЭЛЕКТРОНИКА 8 6,b.1998-12.069,
